Actinomycetaceae	Aerococcus	Aeromonas	Akkermansia	Alcaligenes faecalis et rel.	Allistipes et rel.	Anaerobiospirillum	Anaerofustis	Anaerostipes caccae et rel.	Anaerotruncus colihominis et rel.	Anaerovorax odorimutans et rel.	Aneurinibacillus	Aquabacterium	Asteroleplasma et rel.	Atopobium	Bacillus	Bacteroides fragilis et rel.	Bacteroides intestinalis et rel.	Bacteroides ovatus et rel.	Bacteroides plebeius et rel.	Bacteroides splachnicus et rel.	Bacteroides stercoris et rel.	Bacteroides uniformis et rel.	Bacteroides vulgatus et rel.	Bifidobacterium	Bilophila et rel.	Brachyspira	Bryantella formatexigens et rel.	Bulleidia moorei et rel.	Burkholderia	Butyrivibrio crossotus et rel.	Campylobacter	Catenibacterium mitsuokai et rel.	Clostridium (sensu stricto)	Clostridium cellulosi et rel.	Clostridium colinum et rel.	Clostridium difficile et rel.	Clostridium felsineum et rel.	Clostridium leptum et rel.	Clostridium nexile et rel.	Clostridium orbiscindens et rel.	Clostridium ramosum et rel.	Clostridium sphenoides et rel.	Clostridium stercorarium et rel.	Clostridium symbiosum et rel.	Clostridium thermocellum et rel.	Collinsella	Coprobacillus catenaformis et rel.	Coprococcus eutactus et rel.	Corynebacterium	Desulfovibrio et rel.	Dialister	Dorea formicigenerans et rel.	Eggerthella lenta et rel.	Enterobacter aerogenes et rel.	Enterococcus	Escherichia coli et rel.	Eubacterium biforme et rel.	Eubacterium cylindroides et rel.	Eubacterium hallii et rel.	Eubacterium limosum et rel.	Eubacterium rectale et rel.	Eubacterium siraeum et rel.	Eubacterium ventriosum et rel.	Faecalibacterium prausnitzii et rel.	Fusobacteria	Gemella	Granulicatella	Haemophilus	Helicobacter	Klebisiella pneumoniae et rel.	Lachnobacillus bovis et rel.	Lachnospira pectinoschiza et rel.	Lactobacillus catenaformis et rel.	Lactobacillus gasseri et rel.	Lactobacillus plantarum et rel.	Lactobacillus salivarius et rel.	Lactococcus	Leminorella	Megamonas hypermegale et rel.	Megasphaera elsdenii et rel.	Methylobacterium	Micrococcaceae	Mitsuokella multiacida et rel.	Moraxellaceae	Novosphingobium	Oceanospirillum	Oscillospira guillermondii et rel.	Outgrouping clostridium cluster XIVa	Oxalobacter formigenes et rel.	Papillibacter cinnamivorans et rel.	Parabacteroides distasonis et rel.	Peptococcus niger et rel.	Peptostreptococcus anaerobius et rel.	Peptostreptococcus micros et rel.	Phascolarctobacterium faecium et rel.	Prevotella melaninogenica et rel.	Prevotella oralis et rel.	Prevotella ruminicola et rel.	Prevotella tannerae et rel.	Propionibacterium	Proteus et rel.	Pseudomonas	Roseburia intestinalis et rel.	Ruminococcus bromii et rel.	Ruminococcus callidus et rel.	Ruminococcus gnavus et rel.	Ruminococcus lactaris et rel.	Ruminococcus obeum et rel.	Serratia	Sporobacter termitidis et rel.	Staphylococcus	Streptococcus bovis et rel.	Streptococcus intermedius et rel.	Streptococcus mitis et rel.	Subdoligranulum variable at rel.	Sutterella wadsworthia et rel.	Tannerella et rel.	Uncultured Bacteroidetes	Uncultured Chroococcales	Uncultured Clostridiales I	Uncultured Clostridiales II	Uncultured Mollicutes	Uncultured Selenomonadaceae	Veillonella	Weissella et rel.	Vibrio	Wissella et rel.	Xanthomonadaceae	Yersinia et rel.
sample-35	59.555856499834	68.3902080154118	76.080160319333	205.328910727479	55.8936601507406	245.117909753505	57.5660469415201	98.4303682377972	883.656841928453	86.2941836430531	80.7180617069671	72.9299013441859	97.0565693061258	62.1263454291406	58.7046390127211	73.7481562654471	545.766010482748	880.795557139269	374.658048582236	1370.25775641319	316.50894022503	431.570531167008	751.506136901127	2354.70432238073	905.922056116945	65.9087915097133	57.20590431765	472.372566951801	62.8001132570124	101.900721506667	199.438742103415	56.1507570324613	79.4781197912966	64.9297938763683	96.2935795248534	139.526873294263	137.95393054311	62.647227597624	122.142878726323	772.111760486029	140.124637583791	99.0436391148685	590.195237802058	92.8030846144113	601.620383722481	57.1006541098718	92.137233592591	104.742781592097	1007.43866950197	60.1587272791682	65.9503225231351	58.7417305872426	595.035587550817	67.5249866088776	78.6117293748346	79.0730507978915	65.9650218858202	96.629477610266	59.8084774994606	1077.29561570962	70.8786398568733	531.61170163354	63.6452458562458	640.529188733888	1940.05209434635	61.8553038919052	62.757084779587	78.3917362408788	91.3958030906457	57.6692447485849	76.6959857236288	364.411003034989	592.647501833924	56.7360572253213	60.2853828642782	62.4501939296626	62.1029174604717	62.5197158912622	80.8682266033678	58.3565844283126	64.9114711500754	63.6157324172414	60.1949328669193	56.0700724941196	53.9992282135112	78.6656719624771	59.7257420813826	190.513340355055	463.459035333923	139.202462723586	580.515741321769	435.09004682829	73.3945432206083	60.7847671407177	59.227489671702	82.5946051399713	174.730059735872	120.463204670949	142.837286443433	377.111250793085	69.8466528979546	62.6514446135167	87.980033989269	534.436832792428	84.1839894236992	158.624421382473	407.262842217567	1155.73749478904	2030.4403532173	97.708019881728	116.684313016795	67.5247462550839	397.505146477635	185.735167408594	391.338216973583	227.103699491404	152.07049437672	222.759726752919	3314.99599842254	54.8309467486684	86.0408382157841	64.6712937281783	65.4175652764811	54.4022020491751	231.71101617161	77.1318898307924	75.948659734709	73.0064783408808	78.5326431466368	66.3629983236934
sample-36	62.7440859485345	89.5106913676537	88.0657259055082	292.065841961386	57.3195943782996	110.312561019321	57.1820960439865	126.303727184841	720.126357512431	76.6470700030966	101.07260187257	83.3149089128919	122.417829856192	59.5800754856561	66.8813023771559	97.8063849910104	187.266017544183	166.90430386934	137.056073977523	251.470689125243	128.204697437052	98.5700334776327	184.946393770712	535.144775866267	2102.6583706386	73.2064305732075	56.3692530102843	592.100014226014	71.9693077841418	99.5038032722044	216.143693702948	55.9042040618426	113.042592042591	81.8690931764613	131.431213634193	120.959041804131	134.413811746661	72.7574472787276	200.772993958941	1050.87449987788	129.683096805186	144.58202363293	653.495359477815	116.118565303825	661.28422503353	58.0797492514991	93.7319140660261	163.599681298223	1211.55203619623	61.4765772497418	69.189636314344	57.0801695452007	840.218992517861	76.7460957840316	124.781980316063	109.263163513516	73.6263458545507	100.037089069415	67.0318233020817	2179.35849815029	97.0261578524601	582.138430655439	68.8598616498058	915.052867985777	1889.59547573021	59.2396811016105	74.8350031362118	127.152223342911	212.373384748407	59.8980797774429	93.1636672432134	443.308614041715	678.762170091331	53.2831128976429	73.5714305667568	67.2413866184424	72.8879355396685	63.684959705237	96.3308229807175	54.529148658767	62.4750133580889	59.8072858300724	68.5710934220627	53.7784152319115	53.7306891876968	87.4970710812411	61.9153296007774	93.0622873736488	682.069134858018	219.277100834598	687.076838413748	135.90998825136	84.2258055823885	67.9590428603011	59.7105828574308	69.1319176546405	65.4845016897858	73.0093911643897	90.5401671381499	133.015911262062	70.2662054344447	73.3186084017398	158.210253534719	636.814389552275	111.693450169393	125.275720757754	602.770312357282	2084.97653381932	3449.34858484	276.620986937261	126.886251913025	77.5593805088643	904.096397627728	409.230307334654	1187.45440514983	307.466646187513	125.107926975849	110.275131747939	475.014361817869	56.6690614662288	78.6836272117855	68.4528901254855	66.497543106881	52.6747410746008	154.969458664868	90.9899257167579	116.451693118746	69.2972822093696	82.3493506970196	69.8080365749277
sample-37	63.8435647932354	72.9822417441843	63.0291080200838	288.356085832243	58.7824250958373	372.472033901378	57.2345576247722	78.656224727952	401.237907991827	135.562190828838	171.307128273208	84.0772467625332	94.4922709035107	55.7169683767469	73.5507654933215	71.0787284465223	595.885514408984	1444.72182857649	411.785437847208	315.911770968071	234.891220217206	657.101545349568	2146.9403281167	9797.44755546045	545.709843430943	65.4906153324658	54.79913788528	310.596671959637	69.8024460761011	105.506275173031	198.977269049978	55.4121027243171	72.7509272664789	61.233302616305	178.742973843015	213.218290735739	101.72775780355	63.26180304651	149.575171586785	1022.61479736042	216.735870289267	104.986912573529	496.532248245976	96.726648307518	457.959416640399	57.6706094215003	209.823031162566	146.93138584403	1088.62020059553	60.4365592063867	60.0946439972047	457.517682243809	682.933168439355	85.1396206936699	69.3727250140331	66.0669591954357	61.1512726123414	117.492855748038	59.1731408903652	1017.46638166116	65.2977836876563	603.407575549114	117.665951016407	518.752105162918	2565.04101593434	57.7062667761297	67.4394298509452	74.908278230042	55.9701949115299	56.7514821095953	66.3120936750385	378.059446775879	479.931186259005	53.7387872879535	69.6087181647097	65.1926378443232	63.1671634783126	104.523663573132	63.3406436039933	57.9212939258495	61.2872170778067	56.6646433585314	59.279695449082	57.4810753382598	54.0438056432862	66.7330586936738	58.0755580589626	224.994554258753	406.358551231557	136.833847123229	517.70436642772	416.535102750798	82.2263086670025	69.390555911521	58.694590302805	77.9097423803817	70.5736780991257	107.447303600263	146.839397288786	387.564414898757	70.680702465691	58.7588460376544	57.4256599773677	803.963490189946	932.616413164965	242.681551038386	475.411044845486	342.818901423797	1568.73509857618	56.3647629424739	121.006854704131	64.6839532475482	286.884886735655	135.896929822416	234.433262136713	344.393083442512	86.2643080939062	215.797039782414	120.69410089994	54.1894230174406	65.6540161597263	65.8779441443166	60.9386610658914	100.902451530601	91.3304852204186	91.6502949387386	68.4010869445207	114.322808161688	78.9363153735155	60.5044810705543
sample-38	57.7452245435342	86.7097457043329	64.0789185671313	312.984573007003	55.5719020096745	159.836665363419	60.3178093522822	86.7437390467322	551.428168463027	157.334875611672	263.185181858888	100.913420745131	105.807867607415	53.6569197537208	87.2233782925011	83.7446403133401	148.539416417438	432.692517700098	127.425596072831	140.005959113624	110.265205522961	228.182696484795	355.079289078254	709.436695198386	420.206361489106	69.9096756708134	54.2204677727605	306.564655683792	81.1572434237086	83.3818988574473	204.708204382456	54.2603184194631	98.074534760531	59.9859313184698	331.09294887175	277.41105069215	106.055115463049	62.1929031536082	341.785322367727	1507.06929335894	378.070050511249	150.177869621559	509.778223325626	92.0465894520499	458.589427683217	53.9892689397071	266.477946799656	255.047440429744	2038.12602785749	60.3153908113895	62.0045159600411	144.674497617299	913.504864855647	81.0410005472876	67.6310145477005	74.9290445300366	67.9015950833266	137.149862768871	63.8908005897848	2033.13953577795	77.3680816347914	542.413623746322	102.060719511208	641.016869309608	1246.89518992029	55.3491167116418	68.8074597422148	120.614359538387	73.9011272286468	54.1851772124284	76.7704008872708	386.959244681334	608.693552671613	53.9066153290067	64.4589586410744	79.4440869302091	66.2546546589193	133.362930053064	56.9595442164502	55.2838813775547	55.9874207857618	57.5055333534638	62.691959586035	54.9090103832323	52.888348442186	71.0221153023721	63.6129433905133	460.114684787326	552.943860623341	146.323008225601	262.938596644141	130.32643068312	115.489190717969	71.6618006728257	57.1549000595699	64.5100021494789	62.1725116696212	69.3296694630624	79.7784536048608	137.402890883951	60.5448219234323	56.6537726554762	85.6167106149724	1215.68552002216	1365.45694984967	265.428940845863	599.795010141774	449.321736164148	3185.10366071008	85.0725754432736	236.817167782993	74.0096984714324	382.945243517351	170.241276154939	349.622788111789	596.135325135879	71.6973886055446	95.9537441633661	76.3714027846852	52.5033056964582	57.0543458888452	75.1537293298937	62.5181047681203	62.8308791878365	70.4381373941831	87.5383359687563	69.0213211153976	72.485940607957	78.7826342233016	59.3484221938657
sample-39	74.7023115333187	63.3046195503842	63.0300740150092	1537.17955249516	53.3676440135874	363.875700939499	52.4358210810115	82.093058324398	308.368675254275	166.126317857446	146.577237837244	77.5229914657314	55.7180215858105	55.608997794817	90.0234079060188	70.3688013713464	195.375483137489	1296.08539727174	165.593629808562	210.538695653957	147.034446902238	312.77001660271	675.027797138474	1815.47802123809	1231.09319168255	77.3230267499731	53.303136734946	324.015524824553	72.4415941588587	61.7206979123271	229.544409279265	53.8952496815064	78.2599013991973	63.9427652325871	415.240787657194	114.241229573192	102.860194456431	59.4069691196486	812.242759766205	712.303396010183	284.113302991879	104.421038165914	269.213063108125	145.858575506058	343.643429151625	57.2668110653649	181.849949734856	94.8057313367161	802.467976485222	55.4325278801254	63.6544263291228	318.215744352278	526.023887603172	137.683402190402	65.2147357326866	70.1710862783726	60.9465431859022	106.70284496904	54.1067419164754	1894.27345009352	70.7405677215975	423.101966884007	137.494059750487	343.459075825139	710.10333688781	53.0138504231403	54.7989540379427	71.6661274328088	61.6670921684759	54.3013306124886	64.5859427616329	428.934704709626	424.973164779733	51.9146037799164	84.9604770997056	59.426322977409	62.9721937712027	75.3202796279942	58.4735655173172	97.0906956789135	57.5299468579983	53.2238799708832	54.6210377981609	54.6237894154902	53.1341641592559	60.2248454116599	60.9818550656542	603.234061349666	257.487052782083	305.144004063891	560.626436991255	206.356896951777	105.40825511754	57.329572957017	54.0923323396677	55.1852675784553	94.1399162967694	85.463315644174	92.9608867086919	198.239641926128	60.1109776147586	55.9734054487636	59.9476241530783	1146.52840488916	1098.50239878832	292.146602734223	352.55838934642	375.973860476709	1496.4987530282	63.9510874562902	436.775460345698	57.0529216475132	626.177826551582	180.649268914393	434.426673375524	1836.95071373669	106.105024944889	194.899285371988	103.440640983143	58.9956344057457	174.981589952081	150.932054116851	96.9211544088207	100.69910388877	64.2386485308487	63.2878014766507	61.4200429536315	54.6539925716082	60.4858927385825	54.9105072901386
sample-40	72.9177494878556	60.8574803069623	61.766428766919	2477.46950405424	52.8598804803124	320.977159398243	55.3405733046852	82.0325139391971	348.358588155775	146.487016793414	172.1230752751	78.4402033599785	57.3500964372849	56.0770868815876	85.5837961367159	72.4341487256026	151.676131318429	1092.00180783726	135.35043202427	197.467976154078	146.581711681456	259.013439818218	486.222164664584	1400.35692359212	1336.47583249123	71.9222960992752	52.9112682945062	313.435198347243	71.8997984715474	63.5780145046396	220.13785629859	53.8555617600844	69.6729484963737	67.8008790228128	384.074881766235	148.44619884576	72.7177857634226	68.895559679355	776.082864792527	845.152697077654	286.491155533255	112.662375453329	332.639259427727	151.966546691016	332.390508176907	57.832559161574	180.10510624157	101.696741035641	784.62185122247	57.7449712296142	62.9027569331567	273.619888650189	540.170773682963	144.801017486471	68.0289103426828	71.0973726550145	64.12586427602	89.2654069982422	55.1221445280748	2087.79483424889	71.6897852397431	393.819424667821	144.856222626683	385.382296229587	573.734381415475	56.4120502135417	54.5044102087125	68.7530899643991	68.1575936994777	53.7387143715726	67.3828918354614	396.012170847081	394.753144560362	52.1226809926693	77.5569579469378	60.4655168412277	62.5499109875446	64.8166500416339	58.2149168268895	121.358588365635	56.5028162022138	53.6419728558293	54.6197015016352	54.4501750814856	55.5567346947341	61.7382396135096	62.8636714869304	534.883666047616	295.499677029818	371.150235818617	388.590035565624	170.757297450893	113.454860547761	57.9708677596568	53.2160488520801	53.3087794357368	61.6728195151907	74.850796009303	83.2533126735048	180.846503178269	58.6578870205858	56.4652662322689	68.991508286066	1053.22200222314	1131.10246688791	214.650317054314	378.869867316359	437.795063129978	1503.36098940394	74.8597791003118	395.908642821922	57.9233369350082	614.241726424872	174.471731689342	414.767670969451	2076.73345523413	108.155956312772	179.027088002114	124.796923133228	66.5564387770284	342.065055877535	169.448408984686	105.707178943265	86.9864917418986	69.066020086939	63.2829729058481	63.9996074280784	60.3314736847137	57.6156606499655	55.6016966692169
sample-41	58.2426464220464	66.2098024975404	79.9947799880511	308.256157126322	56.2668569306365	129.345415273288	59.1581556304012	108.392115865327	901.941386945496	156.610688943896	289.715697752917	109.248483881923	98.610255384969	55.0618174423367	87.2665195586708	88.470284208585	118.928308398842	216.778792785283	106.522704797181	121.583345693674	99.5116769103297	100.468823891553	726.260037049865	183.060627861742	1103.53291567096	67.5423332239641	57.5707398713785	435.813400927296	73.7419624108913	91.1525112645112	209.002454035909	57.3408896144077	80.9857801836708	65.9070415611424	193.695518200864	104.209851995336	103.895309228705	65.0810638721888	460.294575942715	2048.12797530998	326.232601760872	133.469649503988	645.202723791	166.969169910671	581.907728878468	58.7751145608499	115.241408011358	124.369096941977	1762.24144996384	62.1950466954945	69.5539017490314	348.833306307915	1017.59612500628	112.64260599883	77.8905037834531	76.0936185631043	71.6507937228922	119.741196566957	110.406867916315	3436.76193525604	78.7931222290348	469.347810598145	83.8715674259152	452.576034839863	890.63315317724	59.467452501155	56.183358725385	68.8223066549794	68.3418020380678	56.7284518872965	74.6103090821721	470.188759447665	453.357314917575	56.0091694335808	65.0803430406882	63.7080693136115	64.6300696057409	235.261273572917	61.4766405163984	57.0212157341457	61.6472638419491	53.2626302668097	59.4072406510479	56.1399811307565	56.388490280606	77.4270204432054	58.5899084007767	359.037909771811	613.057715287782	178.605209434675	447.410992402497	115.037455331727	129.168708690847	67.675740376412	57.751473193551	58.1233498882289	96.8005967348169	128.413028861745	94.2651244052294	114.805706041733	60.4190821375631	64.0242099038019	68.7803378273875	1537.88798772025	335.806216352793	264.526351393856	976.164809908824	1304.31078089695	4047.40086622696	74.2632102961331	203.456459573043	75.0809650158028	402.338728432982	190.969176325568	362.642520341043	554.878941541341	70.9458288257764	82.5079415681479	80.1282202382432	53.8035057208636	59.2969686249776	77.3507455347642	81.0647929919305	111.777231350961	60.170928706041	64.8459203082132	71.5551226072736	58.0514232774579	78.1430155919353	61.0819873055014
sample-42	68.1880160117538	66.1243906688543	75.7139295310492	403.798582500587	55.1585814204745	132.519295377577	57.0151391558458	90.4010414297987	746.632537209058	120.331561428523	242.630640176734	94.0429476476998	85.8476898090273	56.9867188574054	82.1716424861928	72.6049319723709	119.159211688606	309.889256874833	114.807001723738	126.225419765626	104.572041083893	116.264521536762	720.304026567958	194.206942401287	1067.91674498904	64.2991794334776	55.8179159386819	560.160822150056	64.4943412659962	70.978025354217	200.235549047261	55.2852877724273	76.4887714003332	62.8865731412776	158.28071695401	112.15330784675	113.636389534255	65.7359235956969	392.151465358537	1333.4272465103	300.840793955991	115.71542066391	671.002574268748	152.000378346384	633.857419580683	59.1055319324191	101.126020226832	107.15558550382	1863.66332475849	57.2640799669728	62.7083479391049	338.575954216798	1019.75281785736	97.1196787429488	78.7004060987648	70.4651605763082	63.4183832190997	109.645928461672	74.8222358969267	2754.08275643547	73.4353307452163	596.182298217208	103.854341179451	841.364066875601	1899.62651787392	57.5021423206408	59.8844835443713	72.4583773544296	70.2685747317185	59.8808531284068	69.516880023816	508.463566740154	377.880319635522	54.5001347128018	65.9449134491583	99.552434570597	63.33758429202	56.6407556885316	63.2909125377085	54.9810453379838	60.5288917609394	52.0874918133794	57.0811504408056	53.4316721647111	58.9602854918391	83.0067616826862	60.8117814759916	513.55392404074	624.554007903404	146.423884255672	622.586148241939	138.450131808824	118.501269269553	60.2804935170649	57.4697436617092	56.6900506008698	89.6907689761906	127.807077442735	100.833996577761	138.802024823874	61.9833889577758	65.3040267076262	67.3937036861835	2329.477604215	336.404129218193	189.367000262311	639.365031406984	617.373492671883	3181.78277049886	79.9299117458279	203.539763176823	67.7412704659463	362.399340310429	143.228528768117	262.207046700565	609.87956785406	68.3873873152144	83.5206609537357	80.4168408419772	58.3348833927456	61.801113312345	77.9681362867714	75.4467245961928	111.895400391091	63.3719273935634	62.6399315732055	72.9186337533246	75.50635196276	75.5349951876859	63.5125994290745
sample-43	63.1107553689461	66.6554056717154	68.5651263514848	771.335033040937	61.396473673481	243.90949409903	59.5805691426654	74.7933632224757	417.814886085028	94.1282232604864	158.277111531871	63.3802247994897	91.8211527380879	61.5951509851204	94.233509192456	69.187855288079	168.481563419987	305.237736802645	122.880633522967	197.418813628311	151.863883206322	99.5241106786775	186.163230184359	638.994549124161	729.812129581594	68.1523541030533	67.1986929446842	328.811999191538	79.7573588456788	73.2207894841215	257.607412915404	61.0413543071182	71.9803639184176	67.1281072215612	289.628136451551	205.397999347561	76.9728977454611	62.7314734032367	486.018930674045	508.208557773631	374.780954033352	129.85084153693	457.771296961483	121.01935541459	448.649578339811	73.8867942380311	158.226534044667	141.90772584478	1052.44737761265	75.8436700390302	75.5475691113623	59.2425867240307	443.21626030194	88.2381651188446	66.5579502384639	72.669053924342	60.0270783234506	81.2026834345897	63.8671904189757	1020.26276475205	67.7393370464999	493.142501621591	103.893123669063	973.156653868012	1793.71405173698	57.9738930508147	60.8066643875372	63.188710732274	60.7467764196214	59.6639506956743	64.2884291903771	478.289453365223	385.055877980451	64.8037298346631	62.1815026844538	62.9948393218929	63.6742084618894	74.3682426160782	60.7278750970845	62.7822330238479	62.3280988860589	69.818343947076	63.9446128565936	64.1913555545648	58.7006361464215	80.1486611335615	61.5782968710531	671.430783178001	234.618095636614	326.243853491683	820.45972204893	248.87580290371	75.1636161493406	61.9033203347661	62.6817453864915	82.2307629719814	65.5783103391629	71.2675066746993	89.3919599252249	106.072988866478	66.9188427034971	62.2882896724999	60.5838075082944	753.229000545009	352.830320247891	134.63887578426	202.672455999196	1197.00139204681	1445.76316238009	58.8371585349584	383.122959901872	71.9721746466245	577.003358522901	187.10992201653	437.365707339416	578.01625685306	123.941632284882	130.314042463172	141.57621985291	276.519224142343	171.670407510374	91.1013868473893	84.9921921853198	63.3942500954124	68.4795360638303	76.7796906001244	67.1885905281238	64.1940882691959	70.1376882127051	61.6155335713995
sample-44	68.1141406696807	64.9616944730831	73.1765570716405	405.813638145889	59.2104640559123	245.220942397685	72.2615857079522	76.1611285623036	409.405371815078	127.104526111646	154.93305256726	60.0089098554828	111.821978755371	61.2866796338572	89.8111926824643	66.2177837368566	131.84224444927	196.984052435597	97.2096436454095	240.820118953333	175.258876415793	85.6634817284931	197.607207813675	1428.85085181869	305.428238743658	82.1849636176275	62.576829425899	417.290874895193	67.0980440576162	62.1461618477621	227.644188882305	62.7387893269953	61.474087572985	63.5698476790137	297.269609891082	217.042389910519	81.5824921474742	57.8688188468871	454.71498336426	476.619705970629	346.302153046422	96.5762031153897	495.253115223394	116.148518232539	529.763606697785	65.3340919874152	148.647244908456	108.192064019679	1456.90654403457	73.9841540714408	74.7727839521282	56.2992064037983	496.600661571779	89.3332031343674	68.4151867692186	72.8864635613731	61.1064899112109	83.1110245925238	59.9002804951823	1184.07325098634	66.4496634085903	626.408178885837	83.1000519589943	879.685067890769	1463.43456450262	61.2124553044778	59.873188473827	70.7667767572251	66.8493666405081	61.8073346016078	65.1139247175285	516.996111683152	473.35254513965	55.3468494600063	65.1792072347672	63.9970813065231	64.0922130945669	63.3748689135248	66.0535340905554	62.6685551205645	63.7852312922165	65.4663201758887	62.3047177215704	58.2316176885191	56.4039233768739	71.5680803324591	63.8863959059572	716.658168416233	256.591730465609	196.988229505966	700.269080227039	220.170141775337	68.7471528981153	65.4632093266248	63.9604358754905	90.4627220414086	63.0005835333322	75.1386060188345	79.2771118814182	125.661438137757	68.6298548465954	61.7902136061168	70.3251310395661	886.820802349716	264.757562843696	148.211726846152	200.925219925029	913.179058859146	1945.561745426	67.0054268276406	322.400381945512	70.9870448087726	374.941339065175	133.332142439686	272.646396675461	1018.83070571177	129.069120918479	157.684348291059	141.567156389912	57.2131046592059	190.434357058297	97.525226150993	78.9254720821949	71.547641170973	76.517847044977	60.6851120445952	65.7019824684901	57.2903070900733	72.3636123603199	63.6279954478342
